BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;3;26946886527999;7609;7314;0x4000
0;3;26976687049998;10945;10190;0x4000
0;3;27066631811999;6568;6480;0x4000
0;3;27066933349999;3050;3346;0x4000
0;3;27209628431999;5921;5907;0x4000
0;3;27268331975998;16383;318;0x4080
0;3;27284911887998;526;968;0x4000
0;3;27302852831999;2606;2936;0x4000
0;3;27335067151998;178;654;0x4000
0;3;27348809599999;6860;6726;0x4000
0;3;27423644405999;540;976;0x4000
0;3;27453132653998;6208;6145;0x4000
0;3;27467649935999;148;579;0x4000
0;3;27619037975999;12825;11723;0x4000
0;3;27692250589998;4280;4400;0x4000
0;3;27716845671999;5151;5196;0x4000
0;3;27721853677999;8888;8409;0x4000
0;3;27738710039998;6990;6789;0x4000
0;3;27833422039999;1811;2178;0x4000
0;3;27834908967999;254;683;0x4000
0;3;27926699659999;3747;3961;0x4000
0;3;27991601759998;3082;3370;0x4000
0;3;27995143591999;1238;1656;0x4000
0;3;28051733669999;8762;8342;0x4000
0;3;28111031435998;990;1411;0x4000
0;3;28143833783998;1523;1938;0x4000
0;3;28182451175999;16383;16383;0x4080
0;3;28198183311999;16383;16383;0x4480
0;3;28314498053998;16383;16383;0x4480
0;3;28335907463998;2526;2830;0x4000
0;3;28344592591999;900;1308;0x4000
0;3;28373217461998;9865;9272;0x4000
0;3;28373849127999;16383;422;0x4080
0;3;28437314775999;570;993;0x4000
0;3;28500212471999;244;705;0x4000
0;3;28523983965999;275;715;0x4000
0;3;28560160757998;4355;4520;0x4000
0;3;28575378637999;4683;4796;0x4000
0;3;28633683983998;2426;2746;0x4000
0;3;28656065959998;511;911;0x4000
0;3;28729224671998;9677;9115;0x4000
0;3;28756669983998;10684;9961;0x4000
0;3;28777763599999;3530;3756;0x4000
0;3;28827305391999;6735;6601;0x4000
0;3;28836452807998;5593;5567;0x4000
0;3;28932300057999;3246;3463;0x4000
0;3;28964320009999;1488;1841;0x4000
0;3;29012404719998;3451;3712;0x4000
0;3;29029635511998;448;879;0x4000
0;3;29041210485999;6532;6409;0x4000
0;3;29050116981998;7679;7387;0x4000
0;3;29080425767999;3594;3825;0x4000
0;3;29216542119998;3440;3681;0x4000
0;3;29234558773998;95;534;0x4000
0;3;29254424327999;210;658;0x4000
0;3;29269687041998;381;848;0x4000
0;3;29361535029998;775;1213;0x4000
0;3;29370572173999;5644;5663;0x4000
0;3;29387970719999;941;1363;0x4000
0;3;29413613399998;317;761;0x4000
0;3;29550111823999;625;1040;0x4000
0;3;29574407527999;756;1162;0x4000
0;3;29584805895999;835;1256;0x4000
0;3;29697887133999;1954;2313;0x4000
0;3;29699232455999;415;842;0x4000
0;3;29745749819998;6725;6596;0x4000
0;3;29766037589998;7874;7579;0x4000
0;3;29801859709999;1835;2221;0x4000
0;3;29878124319999;778;1178;0x4000
0;3;29892786707998;3038;3318;0x4000
0;3;29936123071998;3343;3557;0x4000
0;3;29993132077999;16383;16383;0x4080
0;3;30014489167999;3206;3471;0x4000
0;3;30028957213998;16383;15753;0x4080
0;3;30117846559998;1355;1760;0x4000
0;3;30232694093999;1134;1541;0x4000
0;3;30257002241998;2998;3286;0x4000
0;3;30366971773999;4933;5040;0x4000
0;3;30394376605999;4322;4473;0x4000
0;3;30455073711998;1466;1854;0x4000
0;3;30513721893998;9418;8881;0x4000
0;3;30524466171998;8867;8471;0x4000
0;3;30536440991998;2588;2899;0x4000
0;3;30552776089998;15599;14024;0x4000
0;3;30571509799999;3283;3524;0x4000
0;3;30628267865999;1554;1914;0x4000
0;3;30650803613998;8699;8238;0x4000
0;3;30657988271998;3519;3751;0x4000
0;3;30790652047998;2685;2986;0x4000
0;3;30825894693998;5194;5201;0x4000
0;3;30840580735999;1093;1491;0x4000
0;3;30852959093999;1814;2184;0x4000
0;3;30963022579999;2461;2802;0x4000
0;3;30973338167998;16383;21;0x4080
0;3;31063514023999;5146;5177;0x4000
0;3;31218938567999;3617;3830;0x4000
0;3;31277743823999;864;1302;0x4000
0;3;31306111823998;287;734;0x4000
0;3;31380745093998;779;1203;0x4000
0;3;31426367117998;654;1081;0x4000
0;3;31434613175999;3096;3375;0x4000
0;3;31517709165999;1166;1573;0x4000
0;3;31547046023998;7124;6918;0x4000
0;3;31587743285998;627;1053;0x4000
0;3;31592160039998;1586;1955;0x4000
0;3;31639448095999;6284;6209;0x4000
0;3;31655344349998;1201;1592;0x4000
0;3;31681174047998;16383;16383;0x4480
0;3;31707756335999;2126;2465;0x4000
0;3;31743634719999;4941;4997;0x4000
0;3;31797380781998;7320;7071;0x4000
0;3;31807899773999;867;1280;0x4000
0;3;31822090863998;1439;1837;0x4000
0;3;31884102593998;5707;5713;0x4000
0;3;31945995047998;3724;3974;0x4000
0;3;31957887807998;9639;9037;0x4000
0;3;31963678239999;7;479;0x4000
0;3;32014587229998;2854;3118;0x4000
0;3;32041880383999;15637;13962;0x4000
0;3;32044128423998;48;505;0x4000
0;3;32053235387999;10210;9529;0x4000
0;3;32154320431999;5675;5669;0x4000
0;3;32177955637999;6570;6407;0x4000
0;3;32229534479998;10555;9840;0x4000
0;3;32241079517999;5755;5809;0x4000
0;3;32246510047999;9734;9123;0x4000
0;3;32273346301999;1300;1691;0x4000
0;3;32380901259998;5878;5844;0x4000
0;3;32528697709999;1346;1730;0x4000
0;3;32541696741998;16383;318;0x4080
0;3;32556714687998;1681;2059;0x4000
0;3;32632242937998;4903;4991;0x4000
0;3;32648349071999;16383;16383;0x4480
0;3;32651995311999;11333;10488;0x4000
0;3;32712103589998;1736;2114;0x4000
0;3;32733779069998;2987;3295;0x4000
0;3;32861760861999;9988;9326;0x4000
0;3;32861773111998;34;501;0x4000
0;3;32918807909998;6159;6116;0x4000
0;3;32940349479998;253;696;0x4000
0;3;32973442093999;3526;3757;0x4000
0;3;32996448203999;3918;4102;0x4000
0;3;33069305803998;5778;5760;0x4000
0;3;33160469401999;6305;6217;0x4000
0;3;33189826183999;3983;4193;0x4000
0;3;33220021095999;16383;256;0x4080
0;3;33223280599999;139;592;0x4000
0;3;33264356559999;15981;14286;0x4000
0;3;33266988551998;3224;3481;0x4000
0;3;33323966231999;2848;3130;0x4000
0;3;33333416695998;2660;2975;0x4000
0;3;33396241087998;1998;2367;0x4000
0;3;33408753711999;858;1274;0x4000
0;3;33454503233998;16383;16383;0x4480
0;3;33464895575998;5497;5529;0x4000
0;3;33532671851999;5547;5543;0x4000
0;3;33627403487999;1251;1629;0x4000
0;3;33803367879999;459;920;0x4000
0;3;33824804345999;2933;3222;0x4000
0;3;33824860677998;4361;4506;0x4000
0;3;33864494035998;3560;3758;0x4000
0;3;33868838671998;16383;403;0x4080
0;3;33892477359998;566;1006;0x4000
0;3;33908452447998;2513;2810;0x4000
0;3;33958056605998;2689;2987;0x4000
0;3;34003578053998;2503;2810;0x4000
0;3;34025354861999;1169;1576;0x4000
0;3;34112108021998;2384;2709;0x4000
0;3;34155379075999;4297;4461;0x4000
0;3;34196739205998;733;1155;0x4000
0;3;34239946273998;16383;16383;0x4480
0;3;34282282959999;1548;1914;0x4000
0;3;34385407427984;16383;16383;0x4480
0;3;34408003883999;464;885;0x4000
0;3;34421188665998;767;1201;0x4000
0;3;34475906183999;773;1205;0x4000
0;3;34504850429999;16383;16383;0x4480
0;3;34516609199999;498;952;0x4000
0;3;34555179783999;641;1080;0x4000
0;3;34565197073998;8489;8132;0x4000
0;3;34579634391999;2483;2769;0x4000
0;3;34610065541998;2081;2433;0x4000
0;3;34630036485998;1937;2305;0x4000
0;3;34689590739998;2059;2417;0x4000
0;3;34723488035998;6557;6428;0x4000
0;3;34764024357999;1417;1820;0x4000
0;3;34767048283998;5948;5920;0x4000
0;3;34800215631999;2067;2415;0x4000
0;3;34807988941999;16383;239;0x4080
0;3;34842716957999;1568;1924;0x4000
0;3;35026472841998;1024;1415;0x4000
0;3;35028425187998;753;1186;0x4000
0;3;35065489331998;7889;7577;0x4000
0;3;35133076301999;2072;2434;0x4000
0;3;35157930107999;16383;16383;0x4480
0;3;35179884093998;7098;6918;0x4000
0;3;35254075247999;3558;3798;0x4000
0;3;35310584103998;1221;1615;0x4000
0;3;35373907975998;3180;3444;0x4000
0;3;35468433861999;4748;4835;0x4000
0;3;35495501903998;2265;2574;0x4000
0;3;35519551965998;1394;1783;0x4000
0;3;35560860471999;399;784;0x4000
0;3;35577562677998;847;1279;0x4000
0;3;35609758335999;1789;2161;0x4000
0;3;35658054161999;6220;6148;0x4000
0;3;35743162463999;1045;1445;0x4000
0;3;35763567159999;9797;9226;0x4000
0;3;35905265935999;6236;6162;0x4000
0;3;35996852245999;6339;6256;0x4000
0;3;36046271135999;434;881;0x4000
0;3;36051262949998;8403;8008;0x4000
0;3;36135446233998;16383;401;0x4080
0;3;36181457103999;6137;6072;0x4000
0;3;36190628075998;3525;3767;0x4000
0;3;36251586679999;3982;4154;0x4000
0;3;36361455409999;8686;8273;0x4000
0;3;36378904829999;9542;8998;0x4000
0;3;36413975055998;6850;6691;0x4000
0;3;36424799719999;1346;1732;0x4000
0;3;36496474015998;6488;6389;0x4000
0;3;36583277055998;996;1412;0x4000
0;3;36612602633998;1537;1927;0x4000
0;3;36678449815998;1634;2022;0x4000
0;3;36685911805998;3883;4081;0x4000
0;3;36690995015999;458;904;0x4000
0;3;36719153691999;5115;5190;0x4000
0;3;36740077871998;2709;2998;0x4000
0;3;36747506721999;10614;9920;0x4000
0;3;36777431615998;16383;378;0x4080
0;3;36777978747998;6002;5984;0x4000
0;3;36786796461999;16383;16383;0x4480
0;3;36796546765999;1031;1447;0x4000
0;3;36847657669998;1307;1705;0x4000
0;3;36867969551999;1707;2105;0x4000
0;3;36890901807999;4960;5038;0x4000
0;3;36907514409999;4853;4977;0x4000
0;3;36991228893999;5178;5263;0x4000
0;3;36996809287998;147;617;0x4000
0;3;37097110247999;2401;2715;0x4000
0;3;37104043391998;16383;101;0x4080
0;3;37104842151999;736;1167;0x4000
0;3;37118979189998;3619;3829;0x4000
0;3;37190478107999;1556;1920;0x4000
0;3;37303233597998;654;1074;0x4000
0;3;37315574111999;548;973;0x4000
0;3;37320229367998;9895;9290;0x4000
0;3;37542127999999;7581;7311;0x4000
0;3;37567742175998;6912;6738;0x4000
0;3;37635082659999;6323;6248;0x4000
0;3;37667337439998;16383;100;0x4080
0;3;37723992455998;1043;1471;0x4000
0;3;37751500053998;7649;7369;0x4000
0;3;37819266651998;1861;2238;0x4000
0;3;37879449669998;9262;8749;0x4000
0;3;37927528455999;1379;1766;0x4000
0;3;37947578333999;8862;8410;0x4000
0;3;38081516939998;1835;2204;0x4000
0;3;38127330065998;2079;2435;0x4000
0;3;38233989123998;5620;5596;0x4000
0;3;38249871733998;7196;6999;0x4000
0;3;38253158567999;5185;5227;0x4000
0;3;38330111715999;4991;5075;0x4000
0;3;38338535413998;1759;2132;0x4000
0;3;38352645427999;329;771;0x4000
0;3;38418146503999;2469;2782;0x4000
0;3;38418539043998;5250;5313;0x4000
0;3;38440805755999;6877;6707;0x4000
0;3;38455181981998;7770;7482;0x4000
0;3;38458187255998;2318;2621;0x4000
0;3;38462166147999;6371;6267;0x4000
0;3;38562043999998;3872;4089;0x4000
0;3;38607194959999;9935;9334;0x4000
0;3;38624296427999;5825;5807;0x4000
0;3;38664202501999;4473;4611;0x4000
0;3;38678354765999;1302;1710;0x4000
0;3;38758322995998;8250;7883;0x4000
0;3;38969050865998;5833;5785;0x4000
0;3;38981576709998;167;635;0x4000
0;3;38984827751999;1399;1803;0x4000
0;3;39006241575998;4353;4506;0x4000
0;3;39011310543998;2385;2714;0x4000
0;3;39069116903999;1373;1788;0x4000
0;3;39131273505998;16383;16383;0x4480
0;3;39183241445998;3930;4091;0x4000
0;3;39389852923999;10625;9866;0x4000
0;3;39583036831998;1326;1700;0x4000
0;3;39601119997998;2194;2515;0x4000
0;3;39723431089998;5323;5324;0x4000
0;3;39740620475999;16383;441;0x4080
0;3;39763704395999;855;1263;0x4000
0;3;39815380911999;1322;1697;0x4000
0;3;39840364439998;16383;16383;0x4080
0;3;39881185245999;2722;3037;0x4000
0;3;39896515699998;3202;3458;0x4000
0;3;39898223371998;383;841;0x4000
0;3;39906299493999;5756;5753;0x4000
0;3;39963460869999;6425;6317;0x4000
0;3;40008609975999;3703;3901;0x4000
0;3;40020728823998;6789;6609;0x4000
0;3;40037747361998;14644;13175;0x4000
0;3;40115604813999;3960;4104;0x4000
0;3;40121460925999;1191;1582;0x4000
0;3;40190894863998;16383;362;0x4080
0;3;40241216575999;2491;2822;0x4000
0;3;40270153541998;899;1286;0x4000
0;3;40279267495999;321;770;0x4000
0;3;40358451611999;16383;15335;0x4080
0;3;40402390551999;1264;1642;0x4000
0;3;40404005661998;216;675;0x4000
0;3;40404918031998;16383;176;0x4080
0;3;40565311239999;219;661;0x4000
0;3;40569566967998;9933;9303;0x4000
0;3;40582562991999;7510;7238;0x4000
0;3;40592659437998;4511;4663;0x4000
0;3;40614424347998;7478;7237;0x4000
0;3;40695738655998;758;1178;0x4000
0;3;40711084671999;16383;16383;0x4480
0;3;40747999189999;16383;16383;0x4480
0;3;40766278759999;178;648;0x4000
0;3;40811444839999;781;1198;0x4000
0;3;40812906367999;1762;2147;0x4000
0;3;40835164973998;474;912;0x4000
0;3;40887479563999;816;1260;0x4000
0;3;40916744655998;10208;9553;0x4000
0;3;40917955991998;3230;3495;0x4000
0;3;40921849947999;9497;8943;0x4000
0;3;40940916925998;2298;2639;0x4000
0;3;40950604359998;365;814;0x4000
0;3;40968677535998;2327;2639;0x4000
0;3;41033930973998;10035;9385;0x4000
0;3;41109381815999;2000;2341;0x4000
0;3;41112433575999;10027;9374;0x4000
0;3;41182882539998;1429;1797;0x4000
0;3;41188794567999;155;603;0x4000
0;3;41200375183998;4199;4337;0x4000
0;3;41209676623999;8969;8437;0x4000
0;3;41219674671998;2658;2933;0x4000
0;3;41221321951999;1472;1857;0x4000
0;3;41257136719998;3359;3639;0x4000
0;3;41326898383999;4891;4980;0x4000
0;3;41435718373998;2112;2454;0x4000
0;3;41520892957999;826;1244;0x4000
0;3;41547424765998;1588;1979;0x4000
0;3;41584033781999;2715;2975;0x4000
0;3;41616492591999;2090;2448;0x4000
0;3;41641190551998;16383;35;0x4080
0;3;41660061565998;5479;5522;0x4000
0;3;41660527527999;877;1287;0x4000
0;3;41691615343998;9189;8683;0x4000
0;3;41697530869998;1551;1931;0x4000
0;3;41703528391998;5752;5760;0x4000
0;3;41780567031999;2361;2680;0x4000
0;3;41796684957998;2663;2982;0x4000
0;3;41913071195999;450;888;0x4000
0;3;41933913847998;2347;2694;0x4100
0;3;41983128789998;1988;2337;0x4000
0;3;42002653475998;11427;10601;0x4000
0;3;42032023833998;630;1069;0x4000
0;3;42038862269998;895;1319;0x4000
0;3;42057209831999;16383;272;0x4080
0;3;42096087583998;1754;2100;0x4000
0;3;42116579517998;10228;9531;0x4000
0;3;42123720037999;16383;16383;0x4480
0;3;42242865303999;405;846;0x4000
0;3;42252838735998;16383;16383;0x4480
0;3;42323014157999;16383;318;0x4080
0;3;42326025519999;1222;1630;0x4000
0;3;42389034079990;16383;16383;0x4480
0;3;42404245079999;14801;13303;0x4000
0;3;42481202327998;10573;9824;0x4000
0;3;42566487493999;5645;5595;0x4000
0;3;42619141191999;2145;2483;0x4000
0;3;42655051345999;604;1055;0x4000
0;3;42716610583998;3333;3579;0x4000
0;3;42718823125999;2804;3080;0x4000
0;3;42749961349998;3089;3370;0x4000
0;3;42766186669999;3412;3647;0x4000
0;3;42777360343998;2710;3029;0x4000
0;3;42831192671999;1248;1645;0x4000
0;3;42862733197998;1419;1818;0x4000
0;3;42870895109999;1752;2121;0x4000
0;3;42962262901998;8849;8432;0x4000
0;3;42970857783998;2966;3247;0x4000
0;3;42976321935998;3644;3891;0x4000
0;3;43040007407998;1296;1691;0x4000
0;3;43208322543998;7474;7347;0x4000
0;3;43263195717998;1547;1948;0x4000
0;3;43290851347999;3453;3707;0x4000
0;3;43381663423998;2243;2549;0x4000
0;3;43439356799998;3747;3956;0x4000
0;3;43551435069999;2390;2727;0x4000
0;3;43571335269999;8795;8380;0x4000
0;3;43676314411999;16140;14433;0x4000
0;3;43695339765998;13062;11919;0x4000
0;3;43729533013998;2383;2718;0x4000
0;3;43796019615998;655;1083;0x4000
0;3;43816385727998;4471;4629;0x4000
0;3;43842148349999;7134;6889;0x4000
0;3;43927919231999;9472;8886;0x4000
0;3;43955574407998;3868;4052;0x4000
0;3;43995088619452;16383;16383;0x4480
0;3;44001477909999;6546;6446;0x4000
0;3;44036361105999;917;1325;0x4000
0;3;44112868151998;1297;1696;0x4000
0;3;44144775805998;4817;4846;0x4000
0;3;44221042101999;6474;6364;0x4000
0;3;44266163543998;861;1262;0x4000
0;3;44282787063999;380;848;0x4000
0;3;44464038821998;4473;4655;0x4000
0;3;44516046829998;626;1055;0x4000
0;3;44544823887999;337;770;0x4000
0;3;44616214873998;4551;4657;0x4000
0;3;44630047363998;9956;9314;0x4000
0;3;44658753021998;1126;1516;0x4000
0;3;44666511885999;11381;10409;0x4000
0;3;44674349511998;3390;3650;0x4000
0;3;44691053903999;3746;3948;0x4000
0;3;44700192605999;6078;5978;0x4000
0;3;44797466837998;16383;277;0x4080
0;3;44971421639998;7650;7369;0x4000
0;3;45020722567999;2881;3163;0x4000
0;3;45037956019999;9464;8946;0x4000
0;3;45051908799999;1262;1609;0x4000
0;3;45163953135999;8574;8155;0x4000
0;3;45188108463999;826;1246;0x4000
0;3;45269111173999;4799;4882;0x4000
0;3;45313531053998;1788;2135;0x4000
0;3;45325582567999;4698;4828;0x4000
0;3;45361172069999;16383;425;0x4080
0;3;45366161129998;1873;2234;0x4000
0;3;45379704781998;2061;2420;0x4000
0;3;45412405655998;300;755;0x4000
0;3;45464431861999;640;1064;0x4000
0;3;45502065943999;347;786;0x4000
0;3;45507993373998;260;724;0x4000
0;3;45586446637998;436;896;0x4000
0;3;45662371567998;16383;16383;0x4080
0;3;45705981525998;7889;7588;0x4000
0;3;45738310895998;6775;6624;0x4000
0;3;45785247499999;1811;2183;0x4000
0;3;45830480991998;3629;3869;0x4000
0;3;45885816223998;3635;3842;0x4000
0;3;45938555031999;1152;1582;0x4000
0;3;45948047323999;4485;4638;0x4000
0;3;46042444661999;370;785;0x4000
0;3;46056909383998;4094;4259;0x4000
0;3;46150238103999;499;936;0x4000
0;3;46157237011999;3426;3676;0x4000
0;3;46167071677999;638;1037;0x4000
0;3;46262742875999;9062;8565;0x4000
0;3;46273313063998;1239;1627;0x4000
0;3;46317400229999;2272;2622;0x4000
0;3;46338593127998;5093;5158;0x4000
0;3;46370710139998;6727;6579;0x4000
0;3;46384831885998;943;1360;0x4000
0;3;46386396547999;1179;1605;0x4000
0;3;46393187451999;10478;9762;0x4000
0;3;46490856741998;16383;359;0x4080
0;3;46499447511999;5856;5832;0x4000
0;3;46556655239998;15643;14032;0x4000
0;3;46565314919998;4243;4408;0x4000
0;3;46578547589998;4633;4697;0x4000
0;3;46649842239999;5116;5176;0x4000
0;3;46651372295998;1691;2040;0x4000
0;3;46665705495999;16383;203;0x4080
0;3;46729426951984;16383;16383;0x4480
0;3;46753291639998;3304;3564;0x4000
0;3;46788808959998;3771;3990;0x4000
0;3;46924446111998;2366;2659;0x4000
0;3;46942284943999;1111;1487;0x4000
0;3;47010360655999;4178;4319;0x4000
0;3;47031231433999;14243;12841;0x4000
0;3;47129273759999;8901;8449;0x4000
0;3;47139752205029;16383;16383;0x4480
0;3;47188389925998;16207;14514;0x4000
0;3;47226273861999;195;644;0x4000
0;3;47241474727999;16383;16383;0x4480
0;3;47284544629998;1134;1542;0x4000
0;3;47419138535998;16383;16383;0x4480
0;3;47454174111999;7677;7401;0x4000
0;3;47514214179998;12257;11252;0x4000
0;3;47521261579999;8635;8198;0x4000
0;3;47583179755998;1675;2012;0x4000
0;3;47586676565999;8370;7997;0x4000
0;3;47594618383998;5457;5485;0x4000
0;3;47617170909998;3254;3528;0x4000
0;3;47757252325998;7311;7154;0x4000
0;3;47788865163998;10175;9536;0x4000
0;3;47844047681999;5847;5911;0x4000
0;3;47849983889998;4834;4899;0x4000
0;3;47915226371998;7199;6984;0x4000
0;3;47982920909999;4000;4173;0x4000
0;3;48072550087998;4738;4824;0x4000
0;3;48079670253999;1432;1830;0x4000
0;3;48191955357998;1267;1621;0x4000
0;3;48223172207999;1351;1728;0x4000
0;3;48228639397999;5982;5949;0x4000
0;3;48269369907998;1270;1657;0x4000
0;3;48290748343998;10366;9700;0x4000
0;3;48291668823998;3693;3924;0x4000
0;3;48318039687999;545;973;0x4000
0;3;48356367701999;1098;1494;0x4000
0;3;48360387967998;1749;2101;0x4000
0;3;48369028839999;5470;5518;0x4000
0;3;48442919623999;861;1289;0x4000
0;3;48486228243999;12111;11119;0x4000
0;3;48497704631998;16383;420;0x4080
0;3;48516150897998;7988;7689;0x4000
0;3;48566821037999;5615;5620;0x4000
0;3;48570692735998;8966;8452;0x4000
0;3;48601244303999;3852;4048;0x4000
0;3;48812828087998;16383;16383;0x4080
0;3;48819546511998;16383;235;0x4080
0;3;48850193999998;1082;1493;0x4000
0;3;48932712647999;415;877;0x4000
0;3;49024700445999;16383;267;0x4080
0;3;49041117407999;3813;4011;0x4000
0;3;49044358061998;441;928;0x4000
0;3;49110722335998;16383;442;0x4080
0;3;49153372793999;16383;39;0x4080
0;3;49221619491999;1870;2250;0x4000
0;3;49398245787998;418;865;0x4000
0;3;49410202237999;548;991;0x4000
0;3;49470890013999;3928;4125;0x4000
0;3;49562904421998;4656;4806;0x4000
0;3;49603985141998;5620;5631;0x4000
0;3;49724847403998;4255;4432;0x4000
0;3;49744395131999;1874;2210;0x4000
0;3;49760212323999;10359;9603;0x4000
0;3;49796993799999;16383;16383;0x4480
0;3;49803259263998;9229;8685;0x4000
0;3;49832130887999;5153;5211;0x4000
0;3;49992771063998;439;888;0x4000
0;3;50026755757999;9443;8935;0x4000
0;3;50104767255998;1457;1838;0x4000
0;3;50224072463999;5834;5821;0x4000
0;3;50229638423998;1403;1763;0x4000
0;3;50262950857998;5713;5691;0x4000
0;3;50284083621998;5630;5657;0x4000
0;3;50318555351998;933;895;0x4000
0;3;50340623621999;6511;6406;0x4000
0;3;50368348457999;2498;2830;0x4000
0;3;50519091187999;2539;2866;0x4000
0;3;50540582671998;1895;2274;0x4000
0;3;50548595519998;8269;7907;0x4000
0;3;50555212407999;387;825;0x4000
0;3;50642258247998;9869;9288;0x4000
0;3;50653077901999;10870;10142;0x4000
0;3;50662984647998;3026;3308;0x4000
0;3;50713386821999;10289;9646;0x4000
0;3;50716704799998;469;888;0x4000
0;3;50739693751999;6287;6187;0x4000
0;3;50764203695999;16383;288;0x4080
0;3;50769598089999;9624;9052;0x4000
0;3;50805227631998;9980;9331;0x4000
0;3;50810445907999;10698;10018;0x4000
0;3;50847391667998;94;568;0x4000
0;3;50860817605999;268;715;0x4000
0;3;50885103487999;1392;1773;0x4000
0;3;50916466751998;2288;2597;0x4000
0;3;51014445391998;1611;1974;0x4000
0;3;51142898519999;396;816;0x4000
0;3;51157754229999;10935;10137;0x4000
0;3;51175108935999;1279;1670;0x4000
0;3;51269991897999;6524;6528;0x4000
0;3;51335084075999;9897;9303;0x4000
0;3;51392929307998;16383;16383;0x4480
0;3;51462193939998;1797;2161;0x4000
0;3;51476285647998;2821;3076;0x4000
0;3;51509077949998;1824;2202;0x4000
0;3;51543307023999;3798;4018;0x4000
0;3;51597820539999;2075;2415;0x4000
0;3;51616874953998;3557;3805;0x4000
0;3;51756949485999;5325;5392;0x4000
0;3;51762992183998;12844;11739;0x4000
0;3;51826926027998;4455;4610;0x4000
0;3;51869895279998;1303;1720;0x4000
0;3;51892959385999;9352;8842;0x4000
0;3;51945634063998;16383;326;0x4080
0;3;51947695555998;2263;2605;0x4000
0;3;51949847275999;1021;1402;0x4000
0;3;52057218855998;2217;2548;0x4000
0;3;52131837647999;16383;33;0x4080
0;3;52317952853999;3588;3815;0x4000
0;3;52332978341998;8579;8195;0x4000
0;3;52406991917999;9276;8711;0x4000
0;3;52446501051998;8256;7939;0x4000
0;3;52497424335998;1253;1638;0x4000
0;3;52575946903998;2904;3188;0x4000
0;3;52580380367998;196;668;0x4000
0;3;52606220815998;851;1250;0x4000
